person_id,chat_id,date,date_unixtime,org_txt,reply_to_message_id,text,channel_name
channel1247075296,361299,2023-04-25T08:51:45,1682400105,"قیمت شکر تنظیم بازار و قند شکسته بسته بندی: ۲۱ و ۳۴ هزار تومان
فهرست قیمت‌های بروز قند و شکر براساس نرخ اتحادیه و بازار آزاد اعلام شد. 
▪️به گزارش پایگاه خبری بورس پرس و بر اساس این گزارش، هر کیلو شکر فله یا تنظیم بازار 21 هزار تومان و قند شکسته در بسته بندی 900 گرمی، 34 هزار تومان در بازار به فروش می رسد.


",,"قیمت شکر تنظیم بازار و قند شکسته بسته‌بندی : 21 و 34 هزار تومان
فهرست قیمت‌های بروز قند و شکر براساس نرخ اتحادیه و بازار آزاد اعلام شد . 
 به گزارش پایگاه خبری <بورس> پرس و بر اساس این گزارش ، هر کیلو شکر فله یا تنظیم بازار 21 هزار تومان و قند شکسته در بسته‌بندی 900 گرمی ، 34 هزار تومان در بازار به فروش می‌رسد .",گروه هزار تحلیل
channel1247075296,361306,2023-04-25T10:16:37,1682405197,"شرکت بورسی چهار قرارداد برای تولید و فروش بطری شیشه ای بست
به ارزش ۲۶۰.۲ میلیارد تومان
شرکت بورسی شیشه و گاز، چهار قرارداد بابت تولید و فروش بطری شیشه ای و به ارزش ۲۶۰.۲ میلیارد تومان منعقد کرد.
🔹به گزارش پایگاه خبری بورس پرس، شرکت شیشه و گاز از انعقاد چهار قرارداد بابت تولید و فروش بطری شیشه ای تا پایان سال به ارزش 260.2 میلیارد تومان خبر داد و با توقف نماد، آماده بازگشایی برای فردا شد.
🔹بر اساس این گزارش، حسین تورنگ مدیرعامل ""کگاز"" اعلام کرد: این شرکت برای تولید و فروش بطری شیشه ای، چهار فقره قرارداد از 4 اردیبهشت تا پایان سال جاری به مبلغ 260.2 میلیارد تومان معادل 41 درصد کل فروش سال مالی منتهی به اسفند 1401 منعقد کرد.


",,"شرکت بورسی چهار قرارداد برای تولید و فروش بطری شیشه‌ای بست
به ارزش 260.2 میلیارد تومان
شرکت بورسی شیشه و گاز ، چهار قرارداد بابت تولید و فروش بطری شیشه‌ای و به ارزش 260.2 میلیارد تومان منعقد کرد .
 به گزارش پایگاه خبری <بورس> پرس ، شرکت شیشه و گاز از انعقاد چهار قرارداد بابت تولید و فروش بطری شیشه‌ای تا پایان سال به ارزش 260.2 میلیارد تومان خبر داد و با توقف نماد ، آماده بازگشایی برای فردا شد .
 بر اساس این گزارش ، حسین تورنگ مدیرعامل "" <کگاز> "" اعلام کرد : این شرکت برای تولید و فروش بطری شیشه‌ای ، چهار فقره قرارداد از 4 اردیبهشت تا پایان سال جاری به مبلغ 260.2 میلیارد تومان معادل 41 درصد کل فروش سال مالی منتهی به اسفند 1401 منعقد کرد .",گروه هزار تحلیل
channel1247075296,361311,2023-04-25T10:50:00,1682407200,"نقشه بازار گروه خودرو و قطعات


",,نقشه بازار گروه <خودرو> و قطعات,گروه هزار تحلیل
user1012889741,751441,2023-05-13T00:35:18,1683925518,"✨
اتاق های ۳گانه مارکت انس
(یک طرفه)
توتال مارکت و توتال پلاس
(بروکری )✨
5⃣سال سابقه فعالیت درخشان
💥
کمترین
کمیسیون (۲هزارتومن& ۵ سنت)  اسپرد (۱۰&۱۲سنت) 
💵امکان
برداشت وجه با فاکتورباز
درتوتال پلاس
📣دارای
بونوس

های

حمایتی
برای متضررین(هر۳اتاق) و دارای اتاق دمو همراه با جوایز🎁
💥۲۰تا ۳۰ درصد
شارژ بیشتر
به صورت بونوس در اولین واریز مارکت انس 
🔥امکان ثبت نام
بدون احراز هویت
درصورت واریز و برداشت تتری
💥 دربرگیرنده تمام سلایق مارجین
به دلار و ریال
‼️جهت اطلاعات بیشتر ومطالعه جزئیات  ربات ثبت نام را استارت بزنید. 👇👇
",,"اتاق‌های 3گانه مارکت انس 
( یک‌طرفه )
 توتال مارکت و توتال پلاس 
( بروکری ) 
5سال سابقه فعالیت درخشان

کمترین
کمیسیون ( 2هزارتومن & 5 سنت ) اسپرد ( 10 & 12سنت ) 
 امکان
برداشت وجه با فاکتورباز
درتوتال پلاس
دارای
بونوس
های
حمایتی
برای متضررین ( هر3اتاق ) و دارای اتاق دمو <همراه> با جوایز
20تا 30 درصد
شارژ بیشتر
به صورت بونوس در اولین واریز مارکت انس 
امکان ثبت نام
بدون احراز هویت
درصورت واریز و برداشت تتری
 دربرگیرنده تمام سلایق مارجین
به دلار و ریال
جهت اطلاعات بیشتر ومطالعه جزئیات ربات ثبت نام را استارت بزنید .",گروه بازار
user170865604,751447,2023-05-13T10:00:13,1683959413,"نیمه دوم بازار یرمیگرده مفت فروشی نگنید سهام بنیادی را نگه دارید ترس بازار امروز میریزه خیلی از صف ها ی فروش جمع شد مثل فلامی حتاید پولسوزی نکنید
",,نیمه دوم بازار یرمیگرده مفت فروشی نگنید سهام بنیادی را نگه دارید ترس بازار امروز میریزه خیلی از صف‌ها ی فروش جمع شد مثل <فلامی> <حتاید> پولسوزی نکنید,گروه بازار
user170865604,751458,2023-05-13T11:55:50,1683966350,"کترام صف فروشش جمع شد
",,<کترام> صف فروشش جمع شد,گروه بازار
user296014733,751462,2023-05-13T13:18:58,1683971338,"فقط شیشه ای ها میرن سمت بورس ایران
",,فقط شیشه‌ای ها میرن سمت <بورس> ایران,گروه بازار
user296014733,751467,2023-05-13T14:38:43,1683976123,"خدا شفا بده
",,خدا <شفا> بده,گروه بازار
user170865604,751476,2023-05-13T20:47:21,1683998241,"فوری؛
🔺دو مصوبه مهم سازمان بورس برای حمایت از بازار سرمایه
🔹دقایقی پیش هیئت مدیره سازمان بورس و اوراق بهادار دو مصوبه مهم برای حمایت از بازار سرمایه را تصویب کرد.
۱. واریز ۵۰۰ میلیارد تومان به حساب صندوق تثبیت بازار سرمایه برای خرید سهام
۲. افزایش زمان اصلاح پرتفوی صندوق‌های درآمد ثابت از سه ماه به پنج ماه: طبق این مصوبه ""صندوق‌های سرمایه‌گذاری با درآمد ثابت"" به جای سه ماه، پنج ماه مهلت دارند که میزان سهام موجود در پرتفوی خود را از ۱۵ به ۱۰ درصد برسانند. منبع بتا سهم
",,"فوری ؛
 دو مصوبه مهم سازمان <بورس> برای حمایت از بازار سرمایه
دقایقی پیش هیئت مدیره سازمان <بورس> و اوراق بهادار دو مصوبه مهم برای حمایت از بازار سرمایه را تصویب کرد .
 1 . واریز 500 میلیارد تومان به حساب صندوق تثبیت بازار سرمایه برای خرید سهام
2 . افزایش زمان اصلاح پرتفوی صندوق‌های درآمد ثابت از سه ماه به پنج ماه : طبق این مصوبه "" صندوق‌های سرمایه‌گذاری با درآمد ثابت "" به جای سه ماه ، پنج ماه مهلت دارند که میزان سهام موجود در پرتفوی خود را از 15 به 10 درصد برسانند . منبع بتا سهم",گروه بازار
user170865604,751480,2023-05-14T00:22:50,1684011170,"دستور حمایت وزیر اقتصاد از بازار سرمایه از جده صادر شد
🔹در حالیکه خاندوزی در عربستان به سر می برد، دستور داده تا با حضور نماینده اش، جلسه ای فوری برای بررسی راهکار های حمایت از بورس برگزار شود. 
🔹در همین راستا عصر امروز جلسه ای با حضور نماینده وزیر اقتصاد، رئیس سازمان بورس و جمعی از حقوقی ها در محل وزارت اقتصاد برگزار شده.
باید دید این جلسات فردا نتایج خود را روی تابلو بورس اوراق بهادار نشان می‌دهد؟ / بهنام صمدی
",,"دستور حمایت وزیر اقتصاد از بازار سرمایه از جده صادر شد
در حالیکه خاندوزی در عربستان به سر می‌برد ، دستور داده تا با حضور نماینده اش ، جلسه‌ای فوری برای بررسی راهکار‌های حمایت از <بورس> برگزار شود . 
 در همین راستا عصر امروز جلسه‌ای با حضور نماینده وزیر اقتصاد ، رئیس سازمان <بورس> و جمعی از حقوقی‌ها در محل وزارت اقتصاد برگزار‌شده‌.
 باید دید این جلسات فردا نتایج خود را روی تابلو <بورس> اوراق بهادار نشان می‌دهد ؟ / بهنام صمدی",گروه بازار
user170865604,751493,2023-05-14T10:40:05,1684048205,"فلامی سهم انحصاری در تولید ژیلت و تیغ با سود دهی عالی و پی برای مطلوب
",,<فلامی> سهم انحصاری در تولید ژیلت و تیغ با سود دهی عالی و پی برای مطلوب,گروه بازار
user395390942,751505,2023-05-14T14:49:05,1684063145,"🔴 وزارت صمت: اطلاعات همۀ خریداران خودرو از سامانۀ یکپارچه برای طرح مالیات بر عایدی سرمایه در اختیار نهادهای ذیربط قرار می‌گیرد./
",,وزارت صمت : اطلاعات همه خریداران <خودرو> از سامانه یکپارچه برای طرح مالیات بر عایدی سرمایه در اختیار نهادهای ذیربط قرار می‌گیرد ./,گروه بازار
user117414063,71138,2023-05-14T08:59:38,1684042178,"منم تازه چند روز وارد شستا شدم منتظرم پایینتر بیاد پله دوم رو هم بخرم. الان منفی کم هستم.
",,منم تازه چند روز وارد <شستا> شدم منتظرم پایینتر بیاد پله دوم رو هم بخرم . الان منفی کم هستم .,بورسگرام | Boursegram
user732850104,71151,2023-05-14T09:23:01,1684043581,"یه نوسان‌گیری عالی از سهمهایی که گفته بودم
خگستر، خمحرکه، ختور
هیچ جایی مثله بورس ایران سود نمیده.فقط بدونی کجا وارد بشی کجا خارج بشی💪💪💪💪
",,"یه نوسان‌گیری عالی از سهمهایی که گفته بودم
<خگستر> ، <خمحرکه> ، <ختور>
هیچ جایی مثله <بورس> ایران سود نمیده . فقط بدونی کجا وارد بشی کجا خارج بشی",بورسگرام | Boursegram
user106533999,71156,2023-05-14T09:20:46,1684043446,"خبری شد دوباره دارن خساپا رو صف فروش میکنن؟
",,خبری شد دوباره دارن <خساپا> رو صف فروش میکنن ؟,بورسگرام | Boursegram
user5632416119,71157,2023-05-14T09:21:19,1684043479,"چرا من اسمتو نمیفهمم
ولی خیلی با حالی 🤚🏻🤚🏻🤚🏻☺️
",71151,"چرا من اسمتو نمیفهمم
ولی خیلی با حالی",بورسگرام | Boursegram
user732850104,71159,2023-05-14T09:22:41,1684043561,"🙏🙏🙏
",71157,,بورسگرام | Boursegram
user732850104,71160,2023-05-14T09:23:05,1684043585,"بازیشونه
",71156,بازیشونه,بورسگرام | Boursegram
user188200496,71161,2023-05-14T09:25:16,1684043716,"پنل من مثبت نشون میده.کارگزاریتون چیه؟
",71156,پنل من مثبت نشون میده . کارگزاریتون چیه ؟,بورسگرام | Boursegram
user99901769,71163,2023-05-14T09:25:44,1684043744,"کو تا صف فروش
",71156,کو تا صف فروش,بورسگرام | Boursegram
user99901769,71164,2023-05-14T09:26:52,1684043812,"یعنی حتی فرق صف فروشم نمیدونن .
یعنی حتی چیزی غیر صف خرید و صف فروش ندیدن
",71161,"یعنی حتی فرق صف فروشم نمیدونن .
 یعنی حتی چیزی غیر صف خرید و صف فروش ندیدن",بورسگرام | Boursegram
user1840617096,71165,2023-05-14T09:28:04,1684043884,"یک مقدار تردید و وحشت هنوز در بین سهامداران وجود دارد اما سهم های ذیل مساعد برای رشد هستند حتما کمی در سبد داشته باشید.
دامین
کماسه
بخاور
سپید
سلام
انشاالله تا آخر هفته از همین ۵ سهم سود خوبی دریافت میکنید
",,"یک مقدار تردید و وحشت هنوز در بین سهامداران وجود دارد اما سهم‌های ذیل مساعد برای رشد هستند حتما کمی در سبد داشته باشید .
 <دامین>
<کماسه>
بخاور
<سپید>
سلام
انشاالله تا آخر هفته از همین 5 سهم سود خوبی دریافت میکنید",بورسگرام | Boursegram
user1840617096,71166,2023-05-14T09:28:14,1684043894,"یک مقدار تردید و وحشت هنوز در بین سهامداران وجود دارد اما سهم های ذیل مساعد برای رشد هستند حتما کمی در سبد داشته باشید.
دامین
کماسه
بخاور
سپید
سلام
انشاالله تا آخر هفته از همین ۵ سهم سود خوبی دریافت میکنید
",,"یک مقدار تردید و وحشت هنوز در بین سهامداران وجود دارد اما سهم‌های ذیل مساعد برای رشد هستند حتما کمی در سبد داشته باشید .
 <دامین>
<کماسه>
بخاور
<سپید>
سلام
انشاالله تا آخر هفته از همین 5 سهم سود خوبی دریافت میکنید",بورسگرام | Boursegram
user1840617096,71167,2023-05-14T09:28:22,1684043902,"یک مقدار تردید و وحشت هنوز در بین سهامداران وجود دارد اما سهم های ذیل مساعد برای رشد هستند حتما کمی در سبد داشته باشید.
دامین
کماسه
بخاور
سپید
سلام
انشاالله تا آخر هفته از همین ۵ سهم سود خوبی دریافت میکنید
",,"یک مقدار تردید و وحشت هنوز در بین سهامداران وجود دارد اما سهم‌های ذیل مساعد برای رشد هستند حتما کمی در سبد داشته باشید .
 <دامین>
<کماسه>
بخاور
<سپید>
سلام
انشاالله تا آخر هفته از همین 5 سهم سود خوبی دریافت میکنید",بورسگرام | Boursegram
user1898661064,71170,2023-05-14T09:31:50,1684044110,"من دیروز گفتم بهترین نقطه ورود حکشتی و خزامیا هستش
",,من دیروز گفتم بهترین نقطه ورود <حکشتی> و <خزامیا> هستش,بورسگرام | Boursegram
user1898661064,71171,2023-05-14T09:34:19,1684044259,"حکشتی +5
",,<حکشتی> + 5,بورسگرام | Boursegram
user349763836,71173,2023-05-14T09:43:04,1684044784,"تابلو خودرو یجوریه
",,تابلو <خودرو> یجوریه,بورسگرام | Boursegram
user1762110936,71174,2023-05-14T09:43:44,1684044824,"آقا مانی
خزامیا نگه دارم یا ردش کنم
",,"آقا مانی
<خزامیا> نگه دارم یا ردش کنم",بورسگرام | Boursegram
user5242220299,71175,2023-05-14T09:45:18,1684044918,"خزامیا تو این اصلاح اخیر اصلاح زیادی نداشته بخاطر همین الان صف فروش هست
دیدتون بلند مدت هست نگهدارید
",71174,"<خزامیا> تو این اصلاح اخیر اصلاح زیادی نداشته بخاطر همین الان صف فروش هست
دیدتون بلند مدت هست نگهدارید",بورسگرام | Boursegram
user1762110936,71176,2023-05-14T09:47:14,1684045034,"خزامیا الان ده درصد سودم 
چکارک کنم
خودرو چی؟
",71175,"<خزامیا> الان ده درصد سودم 
چکارک کنم
<خودرو> چی ؟",بورسگرام | Boursegram
user5242220299,71177,2023-05-14T09:49:22,1684045162,"به نظر من که نگهداری کنید فعلا باز خودتون هر طور صلاح میدونید
بازار فعلا هیجان داره و سهم ها باید حجم بخورن تا روند بهتری شکل بگیره
",71176,"به نظر من که نگهداری کنید فعلا باز خودتون هر طور صلاح میدونید
بازار فعلا هیجان داره و سهم‌ها باید حجم بخورن تا روند بهتری شکل بگیره",بورسگرام | Boursegram
user75227606,71178,2023-05-14T09:48:12,1684045092,"چجور
",71173,چجور,بورسگرام | Boursegram
user5940059140,71186,2023-05-14T10:07:10,1684046230,"مهدی ساسانی تو وی ای پیش دزهراوی رو سیگنال کرده یه پله از صف فروش بردارین
",,مهدی ساسانی تو وی‌ای پیش <دزهراوی> رو سیگنال کرده یه پله از صف فروش بردارین,بورسگرام | Boursegram
user5940059140,71187,2023-05-14T10:05:37,1684046137,"میگه فردا صف خریده
",71186,میگه فردا صف خریده,بورسگرام | Boursegram
user580830025,71188,2023-05-14T10:05:40,1684046140,"غبهنوش
کسی تحلیل داره؟
",,"<غبهنوش>
کسی تحلیل داره ؟",بورسگرام | Boursegram
user580830025,71191,2023-05-14T10:12:34,1684046554,"غبهنوش
کسی تحلیل داره؟
",,"<غبهنوش>
کسی تحلیل داره ؟",بورسگرام | Boursegram
user1898661064,71196,2023-05-14T10:18:48,1684046928,"آقا 1 سوال غزر میخواد ماشین تولید کنه درسته من تا اونجایی که خبر دارم اجازشو از وزارت صمت گرفته
",,آقا 1 سوال <غزر> میخواد ماشین تولید کنه درسته من تا اونجایی که خبر دارم اجازشو از وزارت صمت گرفته,بورسگرام | Boursegram
user101702051,71200,2023-05-14T10:21:28,1684047088,"با اون نسبتا و پی به ای حتما هم صف خریده
",71187,با اون نسبتا و پی به‌ای حتما هم صف خریده,بورسگرام | Boursegram
user640353386,71203,2023-05-14T10:24:06,1684047246,"مثل اینکه خبر درسته 
ولی به نظرم تولید نیست 
مونتاژ ماشین چینیه
",71196,"مثل اینکه خبر درسته 
ولی به نظرم تولید نیست 
مونتاژ ماشین چینیه",بورسگرام | Boursegram
user580830025,71204,2023-05-14T10:24:06,1684047246,"وهور
مفته
غبهنوش
رو کسی تحلیل داره ازش؟
",,"وهور
مفته
<غبهنوش>
رو کسی تحلیل داره ازش ؟",بورسگرام | Boursegram
user349763836,71215,2023-05-14T11:11:12,1684050072,"صف خرید
",71178,صف خرید,بورسگرام | Boursegram
user732850104,71219,2023-05-14T10:32:46,1684047766,"عزیزانی که با من رو ختور کراش زدن
سودشون نوش جان💪💪💪💪
",,"عزیزانی که با من رو <ختور> کراش زدن
سودشون نوش جان",بورسگرام | Boursegram
user580830025,71220,2023-05-14T10:33:29,1684047809,"صف
غبهنوش
رو زدن
",71188,"صف
<غبهنوش>
رو زدن",بورسگرام | Boursegram
user732850104,71221,2023-05-14T10:34:24,1684047864,"بچها معاملات خمحرکه مشکوکه
بخواد بره کسی جلو دارش نیست
منظورم اینکه به قول دوستان بازار بخواد سبز بمونه این سهم هم بنیادی هستش همم خیلی از بازار عقبه میتونید زیرنظر داشته باشین
",,"بچها معاملات <خمحرکه> مشکوکه
بخواد بره کسی جلو دارش نیست
منظورم اینکه به قول دوستان بازار بخواد سبز بمونه این سهم هم بنیادی هستش همم خیلی از بازار عقبه میتونید زیرنظر داشته باشین",بورسگرام | Boursegram
user640353386,71222,2023-05-14T10:34:36,1684047876,"کراش ؟؟؟
",71219,کراش ؟؟؟,بورسگرام | Boursegram
user732850104,71223,2023-05-14T10:34:45,1684047885,"اره😂😂😂😂
",71222,اره,بورسگرام | Boursegram
user640353386,71225,2023-05-14T10:35:16,1684047916,"خوشگل باشه می ارزه 😉🤣
",71223,خوشگل باشه می‌ارزه,بورسگرام | Boursegram
user387230801,71227,2023-05-14T10:40:45,1684048245,"امید به خدا
",,<امید> به خدا,بورسگرام | Boursegram
user732850104,71232,2023-05-14T10:41:13,1684048273,"این خساپا لامصب موتورش روشن بشه ها
بازار رو میچرخونه تنهایی
",,"این <خساپا> لامصب موتورش روشن بشه ها
بازار رو میچرخونه تنهایی",بورسگرام | Boursegram
user732850104,71233,2023-05-14T10:42:40,1684048360,"اگه میخواین ببینید سهم های همجوارتون آخرش چی میشه
نگاهتون به خساپا باشه 
نمیدونم این سهم جریانش چیه
کل بازار رو تحت پوشش داره
بامنفی یامثبتش بازار عوض میشه
",,"اگه میخواین ببینید سهم‌های همجوارتون آخرش چی میشه
نگاهتون به <خساپا> باشه 
نمیدونم این سهم جریانش چیه
کل بازار رو تحت پوشش داره
بامنفی یامثبتش بازار عوض میشه",بورسگرام | Boursegram
user640353386,71237,2023-05-14T10:43:35,1684048415,"آخه 
سایپا مطمئن !
",71233,"آخه 
سایپا مطمئن !",بورسگرام | Boursegram
user349763836,71242,2023-05-14T10:48:33,1684048713,"خودرو هس کاکو
",71233,<خودرو> هس کاکو,بورسگرام | Boursegram
user732850104,71245,2023-05-14T10:50:04,1684048804,"خودرو هم لنگه خساپا
",71242,<خودرو> هم لنگه <خساپا>,بورسگرام | Boursegram
user732850104,71246,2023-05-14T10:51:15,1684048875,"خگستر اگه پولبگش به سقف قبلی اوکی بشه
فکرکنم کله قطعه سازها مثبتشون بره بالای 5
",,"<خگستر> اگه پولبگش به سقف قبلی اوکی بشه
فکرکنم کله قطعه سازها مثبتشون بره بالای 5",بورسگرام | Boursegram
user349763836,71247,2023-05-14T10:51:54,1684048914,"کپی اسمارت بورس😉
",71246,کپی اسمارت <بورس>,بورسگرام | Boursegram
user732850104,71265,2023-05-14T10:53:47,1684049027,"خوشتیپ فکرکنم از کانال ها بیرون‌نمیایی ها
یکم خودت رو سهم رو نگاه کن خب
کافر همه را مثله خودش میپندارد نمونشی ها😂😂😂
",71247,"خوشتیپ فکرکنم از کانال‌ها بیرون‌نمیایی ها
یکم خودت رو سهم رو نگاه کن خب
کافر همه را مثله خودش میپندارد نمونشی ها",بورسگرام | Boursegram
user349763836,71271,2023-05-14T10:54:40,1684049080,"معلومه خو😂😂😂
",71265,معلومه خو,بورسگرام | Boursegram
user732850104,71275,2023-05-14T10:55:18,1684049118,"بچها ختور درآستانه صف خرید حال کنید💪💪💪
",,بچها <ختور> درآستانه صف خرید حال کنید,بورسگرام | Boursegram
user626986100,71276,2023-05-14T10:55:23,1684049123,"تحیلیلتون رو از خودرو میگید لطفا من فکر میکردم حمایت ۳۷۰ باشه که نبود الان نمیدونم باهاش چی کنم متوجه روندش نمیشم ضررم هم زیاد شده
",,تحیلیلتون رو از <خودرو> میگید لطفا من فکر میکردم حمایت 370 باشه که نبود الان نمیدونم باهاش چی کنم متوجه روندش نمیشم ضررم هم زیاد شده,بورسگرام | Boursegram
user349763836,71278,2023-05-14T10:55:48,1684049148,"چن درصد تو ضرری
",71276,چن درصد تو ضرری,بورسگرام | Boursegram
user203669111,71306,2023-05-14T11:04:28,1684049668,"سلام کسی در مورد فاراک تحلیلی داره ؟؟؟؟
",,سلام کسی در مورد <فاراک> تحلیلی داره ؟؟؟؟,بورسگرام | Boursegram
user343007689,71308,2023-05-14T11:05:24,1684049724,"لطفا در مورد پذیره نویسی سهام کرازیح توضیح بدید
",,لطفا در مورد پذیره نویسی سهام <کرازیح> توضیح بدید,بورسگرام | Boursegram
user5938753354,71309,2023-05-14T11:06:32,1684049792,"پذیر نویسی ثبت نام کنی راحت پولت ۱ تا ۲ ساله میخوابه
",71308,‌پذیر نویسی ثبت نام کنی راحت پولت 1 تا 2 ساله میخوابه,بورسگرام | Boursegram
user101702051,71317,2023-05-14T11:16:15,1684050375,"واسه سبد دیگران ضستا6010 گرفتم تو یه روز بیس درصد تو سودن اونوقت خودم پولم تو اختیار خپارس قفله
",,واسه سبد دیگران ضستا6010 گرفتم تو یه روز بیس درصد تو سودن اونوقت خودم پولم تو اختیار <خپارس> قفله,بورسگرام | Boursegram
user361289170,71320,2023-05-14T11:16:38,1684050398,"اختیار چجوری میشه خرید
",71317,اختیار چجوری میشه خرید,بورسگرام | Boursegram
user101702051,71322,2023-05-14T11:17:34,1684050454,"اصلا سمتش نرو خیلی ریسکیه
",71320,اصلا سمتش نرو خیلی ریسکیه,بورسگرام | Boursegram
user5242220299,71323,2023-05-14T11:18:11,1684050491,"خنصیر
صف فروش قابل بررسی
",,"<خنصیر>
صف فروش قابل بررسی",بورسگرام | Boursegram
user361289170,71325,2023-05-14T11:19:38,1684050578,"چشم
",71322,چشم,بورسگرام | Boursegram
user92318709,71326,2023-05-14T11:19:50,1684050590,"برای خرید این نماد کد بورس کالا لازمه؟
",,برای خرید این نماد کد <بورس> <کالا> لازمه ؟,بورسگرام | Boursegram
user640353386,71327,2023-05-14T11:20:05,1684050605,"دوستان تکنیکالی یه سوال ؟
آیا خمحرکه روی ۱۱۰۰ تومان مقاومت داره ؟
اگر اینطوره چرا بعنوان حمایت عمل نکرده این محدوده؟
",,"دوستان تکنیکالی یه سوال ؟
 آیا <خمحرکه> روی 1100 تومان مقاومت داره ؟
 اگر اینطوره چرا بعنوان حمایت عمل نکرده این محدوده ؟",بورسگرام | Boursegram
user101702051,71329,2023-05-14T11:21:18,1684050678,"ولی یاد بگیر کامل درکش کن بعد با پول خیلی کم معامله کن یه مدت مثبت و منفیشو ببین چون اگه فقط سودشو ببینی به فنا میری فک میکنی همیشه همینجوره خریدات بی دقت میشع
",71325,ولی یاد بگیر کامل درکش کن بعد با پول خیلی کم معامله کن یه مدت مثبت و منفیشو ببین چون اگه فقط سودشو ببینی به فنا میری فک میکنی همیشه همینجوره خریدات بی‌دقت میشع,بورسگرام | Boursegram
user5242220299,71331,2023-05-14T11:21:50,1684050710,"مقاومت های مهم سهم 1150 و 1350 حد ضرر شکست 1000
",71327,مقاومت‌های مهم سهم 1150 و 1350 حد ضرر شکست 1000,بورسگرام | Boursegram
user361289170,71333,2023-05-14T11:23:03,1684050783,"داداش سرچ کردم نمیاد تو نمادها. آیا شرایط خاصی داره؟؟؟؟ باید جایی کاری انجام بدیم؟؟؟؟
",71329,داداش سرچ کردم نمیاد تو نمادها . آیا شرایط خاصی داره ؟؟؟؟ باید جایی کاری انجام بدیم ؟؟؟؟,بورسگرام | Boursegram
user640353386,71334,2023-05-14T11:23:28,1684050808,"ممنونم آقا مانی 🙏
پس این محدوده فعلا مقاومته
",71331,"ممنونم آقا مانی 
پس این محدوده فعلا مقاومته",بورسگرام | Boursegram
user101702051,71335,2023-05-14T11:23:34,1684050814,"نه یه سری اموزش و ازمون های مختلف از طرف کارگزاری نیازه و بازار به شدت پرریسک و خطرناکیه
",71326,نه یه سری اموزش و ازمون‌های مختلف از طرف کارگزاری نیازه و بازار به شدت پرریسک و خطرناکیه,بورسگرام | Boursegram
user5242220299,71339,2023-05-14T11:25:21,1684050921,"خواهش میکنم ، تو منفی ها میتونستید خرید بزنید البته اگه دید میان مدت یا بلند مدت دارید اهداف خوبی داره این سهم
مدتی ممکنه زیر مقاومت 1350 رنج بزنه
اهداف 1850 و 2300
",71334,"خواهش میکنم ، تو منفی‌ها میتونستید خرید بزنید البته اگه دید میان مدت یا بلند مدت دارید اهداف خوبی داره این سهم
مدتی ممکنه زیر مقاومت 1350 رنج بزنه
اهداف 1850 و 2300",بورسگرام | Boursegram
user101702051,71341,2023-05-14T11:26:54,1684051014,"تو گوگل سرچ کن بخون راجبش دوخطی نیس که من توضیح بدم
",71333,تو گوگل سرچ کن بخون راجبش دوخطی نیس که من توضیح بدم,بورسگرام | Boursegram
